序号	频率准确度	测试时间			
13169	1.13E-12	2013-12-15 21:30	0	19999999775	7f
13170	1.38E-12	2013-12-15 21:30	0	19999999725	2f
13171	1.13E-12	2013-12-15 21:30	0	19999999775	7f
13172	-1.50E-12	2013-12-15 21:30	0	20000000300	4
13173	5.00E-13	2013-12-15 21:31	0	19999999900	4
13174	1.88E-12	2013-12-15 21:31	0	19999999625	2e
13175	-1.25E-12	2013-12-15 21:31	0	20000000250	55
13176	-5.00E-13	2013-12-15 21:31	0	20000000100	6
13177	-8.75E-13	2013-12-15 21:31	0	20000000175	73
13178	-8.75E-13	2013-12-15 21:31	0	20000000175	73
13179	-4.00E-12	2013-12-15 21:32	0	20000000800	0f
13180	-3.75E-13	2013-12-15 21:32	0	20000000075	72
13181	8.75E-13	2013-12-15 21:32	0	19999999825	20
13182	-1.25E-13	2013-12-15 21:32	0	20000000025	22
13183	3.63E-12	2013-12-15 21:32	0	19999999275	7a
13184	1.13E-12	2013-12-15 21:33	0	19999999775	7f
13185	3.00E-12	2013-12-15 21:33	0	19999999400	9
13186	-1.38E-12	2013-12-15 21:33	0	20000000275	70
13187	-1.88E-12	2013-12-15 21:33	0	20000000375	71
13188	-3.38E-12	2013-12-15 21:33	0	20000000675	74
13189	3.75E-13	2013-12-15 21:33	0	19999999925	21
13190	7.50E-13	2013-12-15 21:34	0	19999999850	55
13191	1.13E-12	2013-12-15 21:34	0	19999999775	7f
13192	-5.50E-12	2013-12-15 21:34	0	20000001100	16
13193	-1.00E-12	2013-12-15 21:34	0	20000000200	5
13194	5.00E-13	2013-12-15 21:34	0	19999999900	4
13195	-1.13E-12	2013-12-15 21:34	0	20000000225	20
13196	-1.00E-12	2013-12-15 21:35	0	20000000200	5
13197	-1.25E-12	2013-12-15 21:35	0	20000000250	55
13198	1.00E-12	2013-12-15 21:35	0	19999999800	5
13199	-2.50E-13	2013-12-15 21:35	0	20000000050	57
13200	3.63E-12	2013-12-15 21:35	0	19999999275	7a
13201	-1.75E-12	2013-12-15 21:35	0	20000000350	54
13202	-1.25E-12	2013-12-15 21:36	0	20000000250	55
13203	3.88E-12	2013-12-15 21:36	0	19999999225	2a
13204	7.50E-13	2013-12-15 21:36	0	19999999850	55
13205	1.25E-13	2013-12-15 21:36	0	19999999975	71
13206	-2.25E-12	2013-12-15 21:36	0	20000000450	53
13207	6.25E-13	2013-12-15 21:36	0	19999999875	70
13208	-4.00E-12	2013-12-15 21:37	0	20000000800	0f
13209	1.38E-12	2013-12-15 21:37	0	19999999725	2f
13210	2.50E-13	2013-12-15 21:37	0	19999999950	54
13211	2.25E-12	2013-12-15 21:37	0	19999999550	58
13212	1.00E-12	2013-12-15 21:37	0	19999999800	5
13213	2.50E-13	2013-12-15 21:37	0	19999999950	54
13214	8.75E-13	2013-12-15 21:38	0	19999999825	20
13215	3.25E-12	2013-12-15 21:38	0	19999999350	5e
13216	-4.00E-12	2013-12-15 21:38	0	20000000800	0f
13217	2.38E-12	2013-12-15 21:38	0	19999999525	2d
13218	2.88E-12	2013-12-15 21:38	0	19999999425	2c
13219	2.38E-12	2013-12-15 21:38	0	19999999525	2d
13220	-1.50E-12	2013-12-15 21:39	0	20000000300	4
13221	1.38E-12	2013-12-15 21:39	0	19999999725	2f
13222	1.13E-12	2013-12-15 21:39	0	19999999775	7f
13223	-1.75E-12	2013-12-15 21:39	0	20000000350	54
13224	5.00E-13	2013-12-15 21:39	0	19999999900	4
13225	5.88E-12	2013-12-15 21:39	0	19999998825	30
13226	2.38E-12	2013-12-15 21:40	0	19999999525	2d
13227	-2.50E-13	2013-12-15 21:40	0	20000000050	57
13228	4.00E-12	2013-12-15 21:40	0	19999999200	0f
13229	3.25E-12	2013-12-15 21:40	0	19999999350	5e
13230	-1.38E-12	2013-12-15 21:40	0	20000000275	70
13231	2.50E-12	2013-12-15 21:40	0	19999999500	8
13232	5.00E-12	2013-12-15 21:41	0	19999999000	0d
13233	3.63E-12	2013-12-15 21:41	0	19999999275	7a
13234	-3.75E-13	2013-12-15 21:41	0	20000000075	72
13235	-5.00E-14	2013-12-15 21:41	0	20000000000	7
13236	2.13E-12	2013-12-15 21:41	0	19999999575	7d
13237	-2.50E-12	2013-12-15 21:41	0	20000000500	2
13238	-3.75E-13	2013-12-15 21:42	0	20000000075	72
13239	-2.00E-12	2013-12-15 21:42	0	20000000400	3
13240	2.25E-12	2013-12-15 21:42	0	19999999550	58
13241	5.00E-14	2013-12-15 21:42	0	20000000000	7
13242	-1.38E-12	2013-12-15 21:42	0	20000000275	70
13243	1.63E-12	2013-12-15 21:42	0	19999999675	7e
13244	2.00E-12	2013-12-15 21:43	0	19999999600	0b
13245	1.63E-12	2013-12-15 21:43	0	19999999675	7e
13246	4.63E-12	2013-12-15 21:43	0	19999999075	78
13247	1.88E-12	2013-12-15 21:43	0	19999999625	2e
13248	4.88E-12	2013-12-15 21:43	0	19999999025	28
13249	-3.75E-13	2013-12-15 21:43	0	20000000075	72
13250	1.88E-12	2013-12-15 21:44	0	19999999625	2e
13251	1.25E-13	2013-12-15 21:44	0	19999999975	71
13252	2.00E-12	2013-12-15 21:44	0	19999999600	0b
13253	1.50E-12	2013-12-15 21:44	0	19999999700	0a
13254	-5.00E-13	2013-12-15 21:44	0	20000000100	6
13255	-1.88E-12	2013-12-15 21:44	0	20000000375	71
13256	3.13E-12	2013-12-15 21:45	0	19999999375	7b
13257	2.13E-12	2013-12-15 21:45	0	19999999575	7d
13258	2.50E-12	2013-12-15 21:45	0	19999999500	8
13259	-1.00E-12	2013-12-15 21:45	0	20000000200	5
13260	7.50E-13	2013-12-15 21:45	0	19999999850	55
13261	3.38E-12	2013-12-15 21:45	0	19999999325	2b
13262	-2.25E-12	2013-12-15 21:46	0	20000000450	53
13263	2.63E-12	2013-12-15 21:46	0	19999999475	7c
13264	2.75E-12	2013-12-15 21:46	0	19999999450	59
13265	6.25E-13	2013-12-15 21:46	0	19999999875	70
13266	-1.38E-12	2013-12-15 21:46	0	20000000275	70
13267	1.25E-12	2013-12-15 21:46	0	19999999750	5a
13268	3.75E-13	2013-12-15 21:47	0	19999999925	21
13269	-2.00E-12	2013-12-15 21:47	0	20000000400	3
13270	3.13E-12	2013-12-15 21:47	0	19999999375	7b
13271	-1.88E-12	2013-12-15 21:47	0	20000000375	71
13272	-1.88E-12	2013-12-15 21:47	0	20000000375	71
13273	1.88E-12	2013-12-15 21:47	0	19999999625	2e
13274	-2.00E-12	2013-12-15 21:48	0	20000000400	3
13275	2.38E-12	2013-12-15 21:48	0	19999999525	2d
13276	5.00E-13	2013-12-15 21:48	0	19999999900	4
13277	2.25E-12	2013-12-15 21:48	0	19999999550	58
13278	1.00E-12	2013-12-15 21:48	0	19999999800	5
13279	-6.25E-13	2013-12-15 21:48	0	20000000125	23
13280	1.13E-12	2013-12-15 21:49	0	19999999775	7f
13281	1.25E-13	2013-12-15 21:49	0	19999999975	71
13282	-1.25E-13	2013-12-15 21:49	0	20000000025	22
13283	8.75E-13	2013-12-15 21:49	0	19999999825	20
13284	2.00E-12	2013-12-15 21:49	0	19999999600	0b
13285	7.50E-13	2013-12-15 21:49	0	19999999850	55
13286	2.50E-12	2013-12-15 21:50	0	19999999500	8
13287	-6.25E-12	2013-12-15 21:50	0	20000001250	45
13288	1.25E-12	2013-12-15 21:50	0	19999999750	5a
13289	2.50E-13	2013-12-15 21:50	0	19999999950	54
13290	4.38E-12	2013-12-15 21:50	0	19999999125	29
13291	1.13E-12	2013-12-15 21:50	0	19999999775	7f
13292	-1.00E-12	2013-12-15 21:51	0	20000000200	5
13293	-2.63E-12	2013-12-15 21:51	0	20000000525	27
13294	2.50E-12	2013-12-15 21:51	0	19999999500	8
13295	3.25E-12	2013-12-15 21:51	0	19999999350	5e
13296	1.25E-12	2013-12-15 21:51	0	19999999750	5a
13297	-3.50E-12	2013-12-15 21:51	0	20000000700	0
13298	7.50E-13	2013-12-15 21:52	0	19999999850	55
13299	1.88E-12	2013-12-15 21:52	0	19999999625	2e
13300	1.25E-13	2013-12-15 21:52	0	19999999975	71
13301	2.50E-13	2013-12-15 21:52	0	19999999950	54
13302	-1.63E-12	2013-12-15 21:52	0	20000000325	21
13303	-8.75E-13	2013-12-15 21:52	0	20000000175	73
13304	5.00E-14	2013-12-15 21:53	0	20000000000	7
13305	-2.13E-12	2013-12-15 21:53	0	20000000425	26
13306	-3.00E-12	2013-12-15 21:53	0	20000000600	1
13307	-3.75E-13	2013-12-15 21:53	0	20000000075	72
13308	-1.13E-12	2013-12-15 21:53	0	20000000225	20
13309	1.88E-12	2013-12-15 21:53	0	19999999625	2e
13310	-2.00E-12	2013-12-15 21:54	0	20000000400	3
13311	-2.50E-13	2013-12-15 21:54	0	20000000050	57
13312	-1.63E-12	2013-12-15 21:54	0	20000000325	21
13313	1.88E-12	2013-12-15 21:54	0	19999999625	2e
13314	-8.75E-13	2013-12-15 21:54	0	20000000175	73
13315	5.00E-14	2013-12-15 21:54	0	20000000000	7
13316	-2.63E-12	2013-12-15 21:55	0	20000000525	27
13317	-2.25E-12	2013-12-15 21:55	0	20000000450	53
13318	3.63E-12	2013-12-15 21:55	0	19999999275	7a
13319	-1.25E-13	2013-12-15 21:55	0	20000000025	22
13320	-1.88E-12	2013-12-15 21:55	0	20000000375	71
13321	-1.38E-12	2013-12-15 21:55	0	20000000275	70
13322	5.00E-14	2013-12-15 21:56	0	20000000000	7
13323	-1.25E-12	2013-12-15 21:56	0	20000000250	55
13324	5.00E-14	2013-12-15 21:56	0	20000000000	7
13325	2.38E-12	2013-12-15 21:56	0	19999999525	2d
13326	4.25E-12	2013-12-15 21:56	0	19999999150	5c
13327	2.50E-13	2013-12-15 21:57	0	19999999950	54
13328	-1.63E-12	2013-12-15 21:57	0	20000000325	21
13329	7.50E-13	2013-12-15 21:57	0	19999999850	55
13330	1.13E-12	2013-12-15 21:57	0	19999999775	7f
13331	-1.00E-12	2013-12-15 21:57	0	20000000200	5
13332	-1.25E-13	2013-12-15 21:57	0	20000000025	22
13333	3.75E-13	2013-12-15 21:58	0	19999999925	21
13334	2.13E-12	2013-12-15 21:58	0	19999999575	7d
13335	1.50E-12	2013-12-15 21:58	0	19999999700	0a
13336	3.38E-12	2013-12-15 21:58	0	19999999325	2b
13337	-1.38E-12	2013-12-15 21:58	0	20000000275	70
13338	-1.50E-12	2013-12-15 21:58	0	20000000300	4
13339	2.00E-12	2013-12-15 21:59	0	19999999600	0b
13340	6.25E-13	2013-12-15 21:59	0	19999999875	70
13341	3.25E-12	2013-12-15 21:59	0	19999999350	5e
13342	2.38E-12	2013-12-15 21:59	0	19999999525	2d
13343	-3.13E-12	2013-12-15 21:59	0	20000000625	24
13344	-2.00E-12	2013-12-15 21:59	0	20000000400	3
13345	2.00E-12	2013-12-15 22:00	0	19999999600	0b
13346	-1.25E-12	2013-12-15 22:00	0	20000000250	55
13347	2.63E-12	2013-12-15 22:00	0	19999999475	7c
13348	7.50E-13	2013-12-15 22:00	0	19999999850	55
13349	-2.50E-12	2013-12-15 22:00	0	20000000500	2
13350	1.63E-12	2013-12-15 22:00	0	19999999675	7e
13351	5.00E-13	2013-12-15 22:01	0	19999999900	4
13352	1.13E-12	2013-12-15 22:01	0	19999999775	7f
13353	1.13E-12	2013-12-15 22:01	0	19999999775	7f
13354	1.63E-12	2013-12-15 22:01	0	19999999675	7e
13355	6.13E-12	2013-12-15 22:01	0	19999998775	6f
13356	-3.75E-13	2013-12-15 22:01	0	20000000075	72
13357	-5.00E-14	2013-12-15 22:02	0	20000000000	7
13358	5.00E-13	2013-12-15 22:02	0	19999999900	4
13359	-1.25E-13	2013-12-15 22:02	0	20000000025	22
13360	1.38E-12	2013-12-15 22:02	0	19999999725	2f
13361	3.75E-13	2013-12-15 22:02	0	19999999925	21
13362	-3.13E-12	2013-12-15 22:02	0	20000000625	24
13363	-6.25E-13	2013-12-15 22:03	0	20000000125	23
13364	3.88E-12	2013-12-15 22:03	0	19999999225	2a
13365	1.88E-12	2013-12-15 22:03	0	19999999625	2e
13366	7.50E-13	2013-12-15 22:03	0	19999999850	55
13367	-2.50E-13	2013-12-15 22:03	0	20000000050	57
13368	-8.75E-13	2013-12-15 22:03	0	20000000175	73
13369	-1.75E-12	2013-12-15 22:04	0	20000000350	54
13370	1.88E-12	2013-12-15 22:04	0	19999999625	2e
13371	3.75E-13	2013-12-15 22:04	0	19999999925	21
13372	1.50E-12	2013-12-15 22:04	0	19999999700	0a
13373	3.75E-13	2013-12-15 22:04	0	19999999925	21
13374	-1.25E-12	2013-12-15 22:04	0	20000000250	55
13375	8.75E-13	2013-12-15 22:05	0	19999999825	20
13376	-2.75E-12	2013-12-15 22:05	0	20000000550	52
13377	-1.88E-12	2013-12-15 22:05	0	20000000375	71
13378	1.25E-13	2013-12-15 22:05	0	19999999975	71
13379	5.00E-14	2013-12-15 22:05	0	20000000000	7
13380	7.50E-13	2013-12-15 22:06	0	19999999850	55
13381	-3.13E-12	2013-12-15 22:06	0	20000000625	24
13382	-1.63E-12	2013-12-15 22:06	0	20000000325	21
13383	1.50E-12	2013-12-15 22:06	0	19999999700	0a
13384	1.50E-12	2013-12-15 22:06	0	19999999700	0a
13385	1.50E-12	2013-12-15 22:07	0	19999999700	0a
13386	-2.00E-12	2013-12-15 22:07	0	20000000400	3
13387	1.38E-12	2013-12-15 22:07	0	19999999725	2f
13388	-3.50E-12	2013-12-15 22:07	0	20000000700	0
13389	-3.63E-12	2013-12-15 22:07	0	20000000725	25
13390	-5.00E-14	2013-12-15 22:07	0	20000000000	7
13391	6.25E-13	2013-12-15 22:08	0	19999999875	70
13392	2.50E-13	2013-12-15 22:08	0	19999999950	54
13393	5.00E-13	2013-12-15 22:08	0	19999999900	4
13394	3.50E-12	2013-12-15 22:08	0	19999999300	0e
13395	3.75E-12	2013-12-15 22:08	0	19999999250	5f
13396	-1.25E-12	2013-12-15 22:08	0	20000000250	55
13397	-2.50E-13	2013-12-15 22:09	0	20000000050	57
13398	1.25E-13	2013-12-15 22:09	0	19999999975	71
13399	-6.25E-13	2013-12-15 22:09	0	20000000125	23
13400	3.50E-12	2013-12-15 22:09	0	19999999300	0e
13401	-1.25E-12	2013-12-15 22:09	0	20000000250	55
13402	-3.38E-12	2013-12-15 22:09	0	20000000675	74
13403	1.00E-12	2013-12-15 22:10	0	19999999800	5
13404	-5.00E-13	2013-12-15 22:10	0	20000000100	6
13405	-1.38E-12	2013-12-15 22:10	0	20000000275	70
13406	-1.38E-12	2013-12-15 22:10	0	20000000275	70
13407	3.75E-13	2013-12-15 22:10	0	19999999925	21
13408	2.50E-13	2013-12-15 22:10	0	19999999950	54
13409	-2.50E-12	2013-12-15 22:11	0	20000000500	2
13410	-5.63E-12	2013-12-15 22:11	0	20000001125	33
13411	3.13E-12	2013-12-15 22:11	0	19999999375	7b
13412	6.25E-13	2013-12-15 22:11	0	19999999875	70
13413	-3.88E-12	2013-12-15 22:11	0	20000000775	75
13414	5.00E-13	2013-12-15 22:11	0	19999999900	4
13415	1.00E-12	2013-12-15 22:12	0	19999999800	5
13416	-3.88E-12	2013-12-15 22:12	0	20000000775	75
13417	3.50E-12	2013-12-15 22:12	0	19999999300	0e
13418	-1.88E-12	2013-12-15 22:12	0	20000000375	71
13419	-2.25E-12	2013-12-15 22:12	0	20000000450	53
13420	1.25E-13	2013-12-15 22:12	0	19999999975	71
13421	8.75E-13	2013-12-15 22:13	0	19999999825	20
13422	-1.88E-12	2013-12-15 22:13	0	20000000375	71
13423	-1.00E-12	2013-12-15 22:13	0	20000000200	5
13424	-2.75E-12	2013-12-15 22:13	0	20000000550	52
13425	-5.00E-13	2013-12-15 22:13	0	20000000100	6
13426	-2.63E-12	2013-12-15 22:13	0	20000000525	27
13427	-1.50E-12	2013-12-15 22:14	0	20000000300	4
13428	6.25E-13	2013-12-15 22:14	0	19999999875	70
13429	-6.25E-13	2013-12-15 22:14	0	20000000125	23
13430	-3.50E-12	2013-12-15 22:14	0	20000000700	0
13431	-2.25E-12	2013-12-15 22:14	0	20000000450	53
13432	2.13E-12	2013-12-15 22:15	0	19999999575	7d
13433	6.25E-13	2013-12-15 22:15	0	19999999875	70
13434	5.00E-14	2013-12-15 22:15	0	20000000000	7
13435	3.63E-12	2013-12-15 22:15	0	19999999275	7a
13436	1.25E-13	2013-12-15 22:15	0	19999999975	71
13437	1.63E-12	2013-12-15 22:15	0	19999999675	7e
13438	1.50E-12	2013-12-15 22:16	0	19999999700	0a
13439	5.00E-14	2013-12-15 22:16	0	20000000000	7
13440	2.50E-13	2013-12-15 22:16	0	19999999950	54
13441	2.25E-12	2013-12-15 22:16	0	19999999550	58
13442	6.25E-13	2013-12-15 22:16	0	19999999875	70
13443	-3.75E-12	2013-12-15 22:16	0	20000000750	50
13444	-3.25E-12	2013-12-15 22:17	0	20000000650	51
13445	1.25E-13	2013-12-15 22:17	0	19999999975	71
13446	2.63E-12	2013-12-15 22:17	0	19999999475	7c
13447	-1.50E-12	2013-12-15 22:17	0	20000000300	4
13448	-5.00E-14	2013-12-15 22:17	0	20000000000	7
13449	-1.88E-12	2013-12-15 22:17	0	20000000375	71
13450	1.63E-12	2013-12-15 22:18	0	19999999675	7e
13451	-5.00E-14	2013-12-15 22:18	0	20000000000	7
13452	-7.50E-13	2013-12-15 22:18	0	20000000150	56
13453	-1.25E-12	2013-12-15 22:18	0	20000000250	55
13454	-2.00E-12	2013-12-15 22:18	0	20000000400	3
13455	1.50E-12	2013-12-15 22:18	0	19999999700	0a
13456	-2.50E-13	2013-12-15 22:19	0	20000000050	57
13457	1.38E-12	2013-12-15 22:19	0	19999999725	2f
13458	-3.00E-12	2013-12-15 22:19	0	20000000600	1
13459	-1.63E-12	2013-12-15 22:19	0	20000000325	21
13460	-6.25E-13	2013-12-15 22:19	0	20000000125	23
13461	4.13E-12	2013-12-15 22:19	0	19999999175	79
13462	2.50E-13	2013-12-15 22:20	0	19999999950	54
13463	2.50E-13	2013-12-15 22:20	0	19999999950	54
13464	-1.38E-12	2013-12-15 22:20	0	20000000275	70
13465	6.25E-13	2013-12-15 22:20	0	19999999875	70
13466	-2.13E-12	2013-12-15 22:20	0	20000000425	26
13467	1.00E-12	2013-12-15 22:20	0	19999999800	5
13468	-7.50E-13	2013-12-15 22:21	0	20000000150	56
13469	3.75E-13	2013-12-15 22:21	0	19999999925	21
13470	-3.63E-12	2013-12-15 22:21	0	20000000725	25
13471	8.75E-13	2013-12-15 22:21	0	19999999825	20
13472	-5.00E-13	2013-12-15 22:21	0	20000000100	6
13473	-1.25E-12	2013-12-15 22:21	0	20000000250	55
13474	4.13E-12	2013-12-15 22:22	0	19999999175	79
13475	2.50E-13	2013-12-15 22:22	0	19999999950	54
13476	-7.50E-13	2013-12-15 22:22	0	20000000150	56
13477	-6.25E-13	2013-12-15 22:22	0	20000000125	23
13478	3.75E-12	2013-12-15 22:22	0	19999999250	5f
13479	-1.25E-13	2013-12-15 22:22	0	20000000025	22
13480	-3.75E-13	2013-12-15 22:23	0	20000000075	72
13481	-3.25E-12	2013-12-15 22:23	0	20000000650	51
13482	2.50E-13	2013-12-15 22:23	0	19999999950	54
13483	-2.63E-12	2013-12-15 22:23	0	20000000525	27
13484	4.38E-12	2013-12-15 22:23	0	19999999125	29
13485	2.50E-13	2013-12-15 22:23	0	19999999950	54
13486	1.00E-12	2013-12-15 22:24	0	19999999800	5
13487	-5.00E-13	2013-12-15 22:24	0	20000000100	6
13488	2.00E-12	2013-12-15 22:24	0	19999999600	0b
13489	-5.00E-14	2013-12-15 22:24	0	20000000000	7
13490	-3.75E-12	2013-12-15 22:24	0	20000000750	50
13491	-1.50E-12	2013-12-15 22:25	0	20000000300	4
13492	-1.13E-12	2013-12-15 22:25	0	20000000225	20
13493	8.75E-13	2013-12-15 22:25	0	19999999825	20
13494	3.13E-12	2013-12-15 22:25	0	19999999375	7b
13495	2.63E-12	2013-12-15 22:25	0	19999999475	7c
13496	2.63E-12	2013-12-15 22:25	0	19999999475	7c
13497	1.50E-12	2013-12-15 22:26	0	19999999700	0a
13498	1.88E-12	2013-12-15 22:26	0	19999999625	2e
13499	-1.50E-12	2013-12-15 22:26	0	20000000300	4
13500	-3.25E-12	2013-12-15 22:26	0	20000000650	51
13501	-1.25E-13	2013-12-15 22:26	0	20000000025	22
13502	1.25E-12	2013-12-15 22:26	0	19999999750	5a
13503	2.50E-13	2013-12-15 22:27	0	19999999950	54
13504	-5.00E-13	2013-12-15 22:27	0	20000000100	6
13505	5.00E-13	2013-12-15 22:27	0	19999999900	4
13506	-3.13E-12	2013-12-15 22:27	0	20000000625	24
13507	-2.63E-12	2013-12-15 22:27	0	20000000525	27
13508	-5.00E-14	2013-12-15 22:27	0	20000000000	7
13509	-1.25E-12	2013-12-15 22:28	0	20000000250	55
13510	1.00E-12	2013-12-15 22:28	0	19999999800	5
13511	2.38E-12	2013-12-15 22:28	0	19999999525	2d
13512	-2.88E-12	2013-12-15 22:28	0	20000000575	77
13513	-5.00E-13	2013-12-15 22:28	0	20000000100	6
13514	-1.38E-12	2013-12-15 22:28	0	20000000275	70
13515	2.38E-12	2013-12-15 22:29	0	19999999525	2d
13516	-7.50E-13	2013-12-15 22:29	0	20000000150	56
13517	-2.00E-12	2013-12-15 22:29	0	20000000400	3
13518	-2.25E-12	2013-12-15 22:29	0	20000000450	53
13519	2.13E-12	2013-12-15 22:29	0	19999999575	7d
13520	2.13E-12	2013-12-15 22:29	0	19999999575	7d
13521	-8.75E-13	2013-12-15 22:30	0	20000000175	73
13522	-2.63E-12	2013-12-15 22:30	0	20000000525	27
13523	1.25E-12	2013-12-15 22:30	0	19999999750	5a
13524	-8.75E-13	2013-12-15 22:30	0	20000000175	73
13525	-8.75E-13	2013-12-15 22:30	0	20000000175	73
13526	-5.00E-14	2013-12-15 22:30	0	20000000000	7
13527	-1.38E-12	2013-12-15 22:31	0	20000000275	70
13528	6.25E-13	2013-12-15 22:31	0	19999999875	70
13529	-2.13E-12	2013-12-15 22:31	0	20000000425	26
13530	1.38E-12	2013-12-15 22:31	0	19999999725	2f
13531	8.75E-13	2013-12-15 22:31	0	19999999825	20
13532	-1.38E-12	2013-12-15 22:31	0	20000000275	70
13533	-4.75E-12	2013-12-15 22:32	0	20000000950	5e
13534	1.25E-13	2013-12-15 22:32	0	19999999975	71
13535	-4.13E-12	2013-12-15 22:32	0	20000000825	2a
13536	1.13E-12	2013-12-15 22:32	0	19999999775	7f
13537	3.63E-12	2013-12-15 22:32	0	19999999275	7a
13538	2.63E-12	2013-12-15 22:32	0	19999999475	7c
13539	2.50E-13	2013-12-15 22:33	0	19999999950	54
13540	-3.75E-13	2013-12-15 22:33	0	20000000075	72
13541	8.75E-13	2013-12-15 22:33	0	19999999825	20
13542	-6.25E-13	2013-12-15 22:33	0	20000000125	23
13543	1.63E-12	2013-12-15 22:33	0	19999999675	7e
13544	-1.88E-12	2013-12-15 22:33	0	20000000375	71
13545	-5.00E-14	2013-12-15 22:34	0	20000000000	7
13546	-5.25E-12	2013-12-15 22:34	0	20000001050	47
13547	-6.25E-13	2013-12-15 22:34	0	20000000125	23
13548	-3.13E-12	2013-12-15 22:34	0	20000000625	24
13549	-2.13E-12	2013-12-15 22:34	0	20000000425	26
13550	2.25E-12	2013-12-15 22:34	0	19999999550	58
13551	-1.38E-12	2013-12-15 22:35	0	20000000275	70
13552	7.50E-13	2013-12-15 22:35	0	19999999850	55
13553	-7.50E-13	2013-12-15 22:35	0	20000000150	56
13554	-5.00E-13	2013-12-15 22:35	0	20000000100	6
13555	-1.75E-12	2013-12-15 22:35	0	20000000350	54
13556	2.75E-12	2013-12-15 22:35	0	19999999450	59
13557	-5.00E-13	2013-12-15 22:36	0	20000000100	6
13558	-2.88E-12	2013-12-15 22:36	0	20000000575	77
13559	-1.75E-12	2013-12-15 22:36	0	20000000350	54
13560	3.75E-13	2013-12-15 22:36	0	19999999925	21
13561	2.88E-12	2013-12-15 22:36	0	19999999425	2c
13562	1.13E-12	2013-12-15 22:36	0	19999999775	7f
13563	-2.50E-13	2013-12-15 22:37	0	20000000050	57
13564	-5.38E-12	2013-12-15 22:37	0	20000001075	62
13565	1.13E-12	2013-12-15 22:37	0	19999999775	7f
13566	2.00E-12	2013-12-15 22:37	0	19999999600	0b
13567	1.88E-12	2013-12-15 22:37	0	19999999625	2e
13568	2.00E-12	2013-12-15 22:37	0	19999999600	0b
13569	-2.38E-12	2013-12-15 22:38	0	20000000475	76
13570	3.75E-13	2013-12-15 22:38	0	19999999925	21
13571	-2.50E-13	2013-12-15 22:38	0	20000000050	57
13572	-2.50E-12	2013-12-15 22:38	0	20000000500	2
13573	-1.50E-12	2013-12-15 22:38	0	20000000300	4
13574	-2.50E-13	2013-12-15 22:38	0	20000000050	57
13575	-7.50E-13	2013-12-15 22:39	0	20000000150	56
13576	3.75E-13	2013-12-15 22:39	0	19999999925	21
13577	-6.25E-13	2013-12-15 22:39	0	20000000125	23
13578	-2.63E-12	2013-12-15 22:39	0	20000000525	27
13579	-2.88E-12	2013-12-15 22:39	0	20000000575	77
13580	-4.25E-12	2013-12-15 22:40	0	20000000850	5f
13581	2.50E-13	2013-12-15 22:40	0	19999999950	54
13582	6.25E-13	2013-12-15 22:40	0	19999999875	70
13583	2.50E-12	2013-12-15 22:40	0	19999999500	8
13584	3.13E-12	2013-12-15 22:40	0	19999999375	7b
13585	1.00E-12	2013-12-15 22:40	0	19999999800	5
13586	-7.50E-13	2013-12-15 22:41	0	20000000150	56
13587	4.13E-12	2013-12-15 22:41	0	19999999175	79
13588	-1.25E-12	2013-12-15 22:41	0	20000000250	55
13589	-3.75E-13	2013-12-15 22:41	0	20000000075	72
13590	-2.38E-12	2013-12-15 22:41	0	20000000475	76
13591	2.63E-12	2013-12-15 22:41	0	19999999475	7c
13592	-3.00E-12	2013-12-15 22:42	0	20000000600	1
13593	2.63E-12	2013-12-15 22:42	0	19999999475	7c
13594	1.25E-12	2013-12-15 22:42	0	19999999750	5a
13595	5.00E-13	2013-12-15 22:42	0	19999999900	4
13596	-5.75E-12	2013-12-15 22:42	0	20000001150	46
13597	1.25E-13	2013-12-15 22:42	0	19999999975	71
13598	1.13E-12	2013-12-15 22:43	0	19999999775	7f
13599	-6.25E-13	2013-12-15 22:43	0	20000000125	23
13600	-3.38E-12	2013-12-15 22:43	0	20000000675	74
13601	-6.25E-13	2013-12-15 22:43	0	20000000125	23
13602	-3.00E-12	2013-12-15 22:43	0	20000000600	1
13603	6.25E-13	2013-12-15 22:43	0	19999999875	70
13604	-1.13E-12	2013-12-15 22:44	0	20000000225	20
13605	-1.63E-12	2013-12-15 22:44	0	20000000325	21
13606	2.75E-12	2013-12-15 22:44	0	19999999450	59
13607	2.50E-12	2013-12-15 22:44	0	19999999500	8
13608	-8.75E-13	2013-12-15 22:44	0	20000000175	73
13609	1.88E-12	2013-12-15 22:44	0	19999999625	2e
13610	1.25E-12	2013-12-15 22:45	0	19999999750	5a
13611	1.25E-12	2013-12-15 22:45	0	19999999750	5a
13612	7.50E-13	2013-12-15 22:45	0	19999999850	55
13613	1.13E-12	2013-12-15 22:45	0	19999999775	7f
13614	-5.00E-14	2013-12-15 22:45	0	20000000000	7
13615	-2.88E-12	2013-12-15 22:45	0	20000000575	77
13616	-8.75E-13	2013-12-15 22:46	0	20000000175	73
13617	-1.25E-12	2013-12-15 22:46	0	20000000250	55
13618	3.75E-12	2013-12-15 22:46	0	19999999250	5f
13619	-1.38E-12	2013-12-15 22:46	0	20000000275	70
13620	-3.88E-12	2013-12-15 22:46	0	20000000775	75
13621	-3.38E-12	2013-12-15 22:46	0	20000000675	74
13622	1.88E-12	2013-12-15 22:47	0	19999999625	2e
